date,product_id,daily_sales,inventory_level
2023-07-11,P003,117.34,187.58
2023-07-12,P003,122.76,178.95
2023-07-13,P003,120.26,188.45
2023-07-14,P003,116.12,194.49
2023-07-15,P003,121.84,187.49
2023-07-16,P003,132.32,199.83
2023-07-17,P003,123.76,182.46
2023-07-18,P003,117.5,181.02
2023-07-19,P003,119.55,207.13
2023-07-20,P003,119.0,189.73
2023-07-21,P003,128.46,188.44
2023-07-22,P003,114.94,181.79
2023-07-23,P003,129.38,183.41
2023-07-24,P003,127.49,187.35
2023-07-25,P003,107.01,190.61
2023-07-26,P003,107.71,176.28
2023-07-27,P003,107.93,196.84
2023-07-28,P003,119.16,188.2
2023-07-29,P003,134.85,204.49
2023-07-30,P003,138.56,214.97
2023-07-31,P003,117.01,160.29
2023-08-01,P003,117.92,189.97
2023-08-02,P003,113.59,183.1
2023-08-03,P003,113.92,198.78
2023-08-04,P003,120.05,199.7
2023-08-05,P003,125.55,184.21
2023-08-06,P003,135.21,217.64
2023-08-07,P003,127.19,194.57
2023-08-08,P003,107.1,168.05
2023-08-09,P003,113.73,185.7
2023-08-10,P003,115.68,183.65
2023-08-11,P003,118.3,203.68
2023-08-12,P003,129.28,202.69
2023-08-13,P003,125.0,197.06
2023-08-14,P003,120.59,199.59
2023-08-15,P003,113.01,193.94
2023-08-16,P003,95.69,173.52
2023-08-17,P003,108.71,192.9
2023-08-18,P003,111.29,187.37
2023-08-19,P003,114.28,185.96
2023-08-20,P003,131.41,213.8
2023-08-21,P003,121.36,190.45
2023-08-22,P003,111.08,181.41
2023-08-23,P003,103.4,190.62
2023-08-24,P003,109.99,196.2
2023-08-25,P003,120.28,190.2
2023-08-26,P003,115.51,180.97
2023-08-27,P003,121.86,206.5
2023-08-28,P003,122.66,200.66
2023-08-29,P003,98.78,171.93
2023-08-30,P003,105.61,172.39
2023-08-31,P003,104.82,178.14
2023-09-01,P003,112.75,182.53
2023-09-02,P003,116.7,180.06
2023-09-03,P003,121.99,193.28
2023-09-04,P003,128.28,200.94
2023-09-05,P003,107.77,174.02
2023-09-06,P003,107.06,186.09
2023-09-07,P003,118.74,201.63
2023-09-08,P003,109.65,189.35
2023-09-09,P003,130.03,197.27
2023-09-10,P003,120.65,198.21
2023-09-11,P003,126.92,197.7
2023-09-12,P003,113.73,171.37
2023-09-13,P003,106.69,183.42
2023-09-14,P003,105.95,177.41
2023-09-15,P003,108.81,204.75
2023-09-16,P003,119.23,203.8
2023-09-17,P003,125.66,202.78
2023-09-18,P003,115.84,188.33
2023-09-19,P003,107.05,178.69
2023-09-20,P003,103.1,163.06
2023-09-21,P003,448.32,164.69
2023-09-22,P003,119.72,180.99
2023-09-23,P003,114.61,184.13
2023-09-24,P003,116.14,165.09
2023-09-25,P003,118.1,182.66
2023-09-26,P003,118.05,185.57
2023-09-27,P003,111.44,179.29
2023-09-28,P003,98.61,161.99
2023-09-29,P003,110.81,177.39
2023-09-30,P003,113.09,200.32
2023-10-01,P003,118.63,195.26
2023-10-02,P003,125.57,189.96
2023-10-03,P003,100.5,169.81
2023-10-04,P003,95.03,164.75
2023-10-05,P003,101.36,163.68
2023-10-06,P003,114.36,176.67
2023-10-07,P003,122.67,202.77
2023-10-08,P003,123.17,188.97
2023-10-09,P003,123.33,182.38
2023-10-10,P003,98.82,168.39
2023-10-11,P003,112.27,183.45
2023-10-12,P003,104.89,155.16
2023-10-13,P003,117.48,187.08
2023-10-14,P003,111.49,190.17
2023-10-15,P003,121.1,195.61
2023-10-16,P003,118.25,210.54
2023-10-17,P003,116.92,199.43
2023-10-18,P003,96.24,180.73
2023-10-19,P003,107.59,205.59
2023-10-20,P003,107.26,184.84
2023-10-21,P003,123.17,194.8
2023-10-22,P003,126.46,206.2
2023-10-23,P003,125.31,189.72
2023-10-24,P003,107.57,178.64
2023-10-25,P003,112.14,175.66
2023-10-26,P003,116.42,190.4
2023-10-27,P003,104.79,168.27
2023-10-28,P003,124.72,187.85
2023-10-29,P003,128.49,202.62
2023-10-30,P003,117.01,185.63
2023-10-31,P003,104.51,155.23
2023-11-01,P003,113.26,168.7
2023-11-02,P003,102.11,160.64
2023-11-03,P003,114.66,175.83
2023-11-04,P003,,196.05
2023-11-05,P003,128.16,200.35
2023-11-06,P003,115.96,196.61
2023-11-07,P003,108.85,186.37
2023-11-08,P003,109.4,190.12
2023-11-09,P003,116.58,192.66
2023-11-10,P003,130.71,202.81
2023-11-11,P003,114.39,195.39
2023-11-12,P003,127.07,206.27
2023-11-13,P003,114.53,188.29
2023-11-14,P003,120.43,203.14
2023-11-15,P003,104.56,151.11
2023-11-16,P003,107.9,175.0
2023-11-17,P003,114.88,181.83
2023-11-18,P003,124.44,205.96
2023-11-19,P003,128.6,214.31
2023-11-20,P003,125.45,180.95
2023-11-21,P003,115.8,199.91
2023-11-22,P003,103.76,162.04
2023-11-23,P003,117.88,176.47
2023-11-24,P003,119.69,187.34
2023-11-25,P003,133.47,200.28
2023-11-26,P003,124.04,178.45
2023-11-27,P003,114.58,191.08
2023-11-28,P003,117.3,194.09
2023-11-29,P003,121.19,201.73
2023-11-30,P003,116.18,181.84
2023-12-01,P003,120.52,190.13
2023-12-02,P003,123.01,192.7
2023-12-03,P003,140.58,227.46
2023-12-04,P003,119.79,161.44
2023-12-05,P003,114.93,175.36
2023-12-06,P003,118.64,188.69
2023-12-07,P003,105.89,165.03
2023-12-08,P003,131.2,198.61
2023-12-09,P003,133.82,202.56
2023-12-10,P003,137.28,200.71
2023-12-11,P003,131.18,201.82
2023-12-12,P003,120.2,196.48
2023-12-13,P003,110.73,178.37
2023-12-14,P003,472.36,183.56
2023-12-15,P003,119.61,187.95
2023-12-16,P003,134.91,204.84
2023-12-17,P003,138.66,191.26
2023-12-18,P003,138.64,213.25
2023-12-19,P003,125.35,190.84
2023-12-20,P003,124.62,207.23
2023-12-21,P003,119.12,195.03
2023-12-22,P003,124.57,206.27
2023-12-23,P003,136.82,196.71
2023-12-24,P003,133.49,199.78
2023-12-25,P003,133.39,190.96
2023-12-26,P003,118.75,181.7
2023-12-27,P003,115.79,198.31
2023-12-28,P003,126.72,211.6
2023-12-29,P003,134.77,193.29
2023-12-30,P003,130.08,195.5
2023-12-31,P003,141.86,211.09
2021-01-01,P004,105.38,155.33
2021-01-02,P004,124.46,180.73
2021-01-03,P004,111.65,154.82
2021-01-04,P004,116.61,170.56
2021-01-05,P004,113.59,163.33
2021-01-06,P004,111.05,163.02
2021-01-07,P004,109.53,158.03
2021-01-08,P004,114.71,167.84
2021-01-09,P004,128.49,189.82
2021-01-10,P004,126.95,181.76
2021-01-11,P004,117.3,154.65
2021-01-12,P004,114.73,163.27
2021-01-13,P004,112.74,153.55
2021-01-14,P004,122.56,181.01
2021-01-15,P004,493.96,184.53
2021-01-16,P004,132.58,191.15
2021-01-17,P004,123.44,171.56
2021-01-18,P004,119.89,178.36
2021-01-19,P004,114.94,166.24
2021-01-20,P004,111.42,156.04
2021-01-21,P004,108.04,171.46
2021-01-22,P004,128.19,192.37
2021-01-23,P004,132.41,197.9
2021-01-24,P004,127.07,176.99
2021-01-25,P004,128.68,196.47
2021-01-26,P004,119.47,170.54
2021-01-27,P004,118.37,180.91
2021-01-28,P004,107.78,158.67
2021-01-29,P004,121.47,175.23
2021-01-30,P004,128.49,160.28
2021-01-31,P004,134.37,187.35
2021-02-01,P004,122.76,179.67
2021-02-02,P004,104.83,156.73
2021-02-03,P004,109.24,182.8
2021-02-04,P004,117.14,161.51
2021-02-05,P004,124.37,174.74
2021-02-06,P004,140.57,187.52
2021-02-07,P004,135.73,186.09
2021-02-08,P004,128.62,194.93
2021-02-09,P004,121.21,191.99
2021-02-10,P004,123.91,172.91
2021-02-11,P004,115.51,164.28
2021-02-12,P004,124.67,169.1
2021-02-13,P004,125.44,194.5
2021-02-14,P004,142.23,209.44
2021-02-15,P004,131.95,186.89
2021-02-16,P004,118.6,160.64
2021-02-17,P004,118.02,160.96
2021-02-18,P004,123.5,181.21
2021-02-19,P004,125.38,186.88
2021-02-20,P004,130.12,165.46
2021-02-21,P004,131.13,183.91
2021-02-22,P004,132.93,205.12
2021-02-23,P004,121.98,175.81
2021-02-24,P004,117.25,188.15
2021-02-25,P004,113.67,176.16
2021-02-26,P004,128.57,173.73
2021-02-27,P004,133.43,186.5
2021-02-28,P004,134.29,189.0
2021-03-01,P004,133.23,179.71
2021-03-02,P004,129.73,176.04
2021-03-03,P004,125.27,196.34
2021-03-04,P004,126.06,172.29
2021-03-05,P004,127.69,194.48
2021-03-06,P004,132.12,183.76
2021-03-07,P004,130.94,186.68
2021-03-08,P004,129.44,191.06
2021-03-09,P004,126.29,176.31
2021-03-10,P004,117.25,178.92
2021-03-11,P004,124.2,159.73
2021-03-12,P004,124.19,184.59
2021-03-13,P004,126.38,157.69
2021-03-14,P004,142.9,196.63
2021-03-15,P004,130.91,195.45
2021-03-16,P004,121.88,184.1
2021-03-17,P004,116.1,159.12
2021-03-18,P004,126.83,171.13
2021-03-19,P004,138.87,187.99
2021-03-20,P004,134.53,192.4
2021-03-21,P004,137.27,172.96
2021-03-22,P004,140.74,196.6
2021-03-23,P004,116.56,175.68
2021-03-24,P004,134.95,188.12
2021-03-25,P004,139.42,200.67
2021-03-26,P004,114.82,173.05
2021-03-27,P004,136.77,187.35
2021-03-28,P004,134.62,171.26
2021-03-29,P004,133.05,190.39
2021-03-30,P004,125.22,171.69
2021-03-31,P004,128.3,178.52
2021-04-01,P004,124.32,185.11
2021-04-02,P004,125.8,195.98
2021-04-03,P004,136.5,192.12
2021-04-04,P004,142.18,203.72
2021-04-05,P004,127.66,169.22
2021-04-06,P004,117.94,176.4
2021-04-07,P004,135.44,190.85
2021-04-08,P004,121.17,189.46
2021-04-09,P004,130.44,181.04
2021-04-10,P004,135.11,188.7
2021-04-11,P004,142.31,208.9
2021-04-12,P004,145.3,200.38
2021-04-13,P004,131.17,176.09
2021-04-14,P004,114.22,195.74
2021-04-15,P004,116.53,161.74
2021-04-16,P004,128.65,184.0
2021-04-17,P004,135.64,195.11
2021-04-18,P004,128.41,187.09
2021-04-19,P004,139.27,193.38
2021-04-20,P004,120.84,174.99
2021-04-21,P004,131.92,185.57
2021-04-22,P004,135.36,180.2
2021-04-23,P004,129.12,206.63
2021-04-24,P004,139.42,193.22
2021-04-25,P004,130.86,192.83
2021-04-26,P004,137.58,190.23
2021-04-27,P004,123.82,176.27
2021-04-28,P004,115.86,167.3
2021-04-29,P004,122.09,162.59
2021-04-30,P004,127.18,181.58
2021-05-01,P004,134.18,186.11
2021-05-02,P004,143.26,210.97
2021-05-03,P004,128.41,172.44
2021-05-04,P004,136.47,186.7
2021-05-05,P004,113.66,160.67
2021-05-06,P004,132.72,203.14
2021-05-07,P004,123.05,170.36
2021-05-08,P004,135.27,196.89
2021-05-09,P004,534.96,199.44
2021-05-10,P004,130.15,184.69
2021-05-11,P004,129.93,172.17
2021-05-12,P004,129.65,172.01
2021-05-13,P004,129.19,193.78
2021-05-14,P004,125.71,169.11
2021-05-15,P004,135.35,195.27
2021-05-16,P004,130.93,188.08
2021-05-17,P004,125.18,184.95
2021-05-18,P004,117.14,177.86
2021-05-19,P004,116.9,163.56
2021-05-20,P004,122.39,168.64
2021-05-21,P004,115.5,178.65
2021-05-22,P004,132.77,182.48
2021-05-23,P004,143.51,172.0
2021-05-24,P004,136.63,199.11
2021-05-25,P004,119.25,164.89
2021-05-26,P004,109.86,170.54
2021-05-27,P004,122.36,192.28
2021-05-28,P004,111.75,167.92
2021-05-29,P004,138.37,204.33
2021-05-30,P004,131.77,189.31
2021-05-31,P004,139.51,211.38
2021-06-01,P004,111.01,156.39
2021-06-02,P004,122.35,178.26
2021-06-03,P004,117.57,180.3
2021-06-04,P004,122.23,176.32
2021-06-05,P004,122.03,189.56
2021-06-06,P004,135.16,186.84
2021-06-07,P004,131.09,207.78
2021-06-08,P004,130.58,207.8
2021-06-09,P004,121.37,180.19
2021-06-10,P004,113.08,174.6
2021-06-11,P004,116.65,184.56
2021-06-12,P004,120.49,164.61
2021-06-13,P004,138.85,181.73
2021-06-14,P004,120.78,189.35
2021-06-15,P004,127.16,185.9
2021-06-16,P004,116.87,170.6
2021-06-17,P004,117.01,173.12
2021-06-18,P004,119.21,151.35
2021-06-19,P004,131.03,185.12
2021-06-20,P004,128.28,176.75
2021-06-21,P004,121.59,186.77
2021-06-22,P004,120.8,186.75
2021-06-23,P004,111.19,172.96
2021-06-24,P004,108.57,168.52
2021-06-25,P004,122.97,164.0
2021-06-26,P004,125.0,186.9
2021-06-27,P004,129.62,191.91
2021-06-28,P004,119.39,187.84
2021-06-29,P004,107.67,184.85
2021-06-30,P004,120.76,159.84
2021-07-01,P004,120.93,173.05
2021-07-02,P004,122.97,171.55
2021-07-03,P004,121.35,179.07
2021-07-04,P004,123.17,179.31
2021-07-05,P004,128.7,182.36
2021-07-06,P004,111.09,177.37
2021-07-07,P004,104.85,149.84
2021-07-08,P004,121.18,166.77
2021-07-09,P004,115.67,161.43
2021-07-10,P004,132.58,184.98
2021-07-11,P004,114.88,158.6
2021-07-12,P004,121.81,177.33
2021-07-13,P004,123.95,178.29
2021-07-14,P004,107.13,155.27
2021-07-15,P004,106.68,171.41
2021-07-16,P004,107.27,162.68
2021-07-17,P004,126.79,193.42
2021-07-18,P004,,171.03
2021-07-19,P004,116.47,172.23
2021-07-20,P004,102.46,152.83
2021-07-21,P004,114.65,170.58
2021-07-22,P004,113.55,176.67
2021-07-23,P004,112.46,164.34
2021-07-24,P004,111.75,172.93
2021-07-25,P004,129.21,177.08
2021-07-26,P004,113.24,176.83
2021-07-27,P004,101.64,151.84
2021-07-28,P004,93.15,157.67
2021-07-29,P004,101.17,157.78
2021-07-30,P004,102.36,173.57
2021-07-31,P004,113.39,157.85
2021-08-01,P004,122.93,164.16
2021-08-02,P004,111.67,161.51
2021-08-03,P004,108.9,151.06
2021-08-04,P004,97.9,140.07
2021-08-05,P004,103.97,166.18
2021-08-06,P004,121.16,177.11
2021-08-07,P004,113.6,164.8
2021-08-08,P004,119.34,171.47
2021-08-09,P004,103.12,153.15
2021-08-10,P004,114.5,187.0
2021-08-11,P004,98.0,146.64
2021-08-12,P004,108.53,151.3
2021-08-13,P004,107.56,171.52
2021-08-14,P004,118.04,171.88
2021-08-15,P004,119.76,196.15
2021-08-16,P004,108.52,159.26
2021-08-17,P004,110.67,175.13
2021-08-18,P004,95.07,161.89
2021-08-19,P004,105.67,156.46
2021-08-20,P004,104.76,153.33
2021-08-21,P004,115.3,178.71
2021-08-22,P004,111.82,173.57
2021-08-23,P004,110.41,152.3
2021-08-24,P004,96.57,141.29
2021-08-25,P004,100.03,130.67
2021-08-26,P004,100.22,162.17
2021-08-27,P004,102.83,156.21
2021-08-28,P004,111.86,166.24
2021-08-29,P004,114.41,153.49
2021-08-30,P004,105.45,150.47
2021-08-31,P004,101.31,152.53
2021-09-01,P004,91.61,140.88
2021-09-02,P004,113.14,170.32
2021-09-03,P004,111.57,173.4
2021-09-04,P004,113.0,191.7
2021-09-05,P004,119.84,175.64
2021-09-06,P004,96.5,163.66
2021-09-07,P004,85.99,133.69
2021-09-08,P004,94.53,133.78
2021-09-09,P004,90.11,142.58
2021-09-10,P004,103.13,143.15
2021-09-11,P004,111.96,168.11
2021-09-12,P004,117.72,165.92
2021-09-13,P004,100.97,137.43
2021-09-14,P004,103.19,176.55
2021-09-15,P004,96.49,147.11
2021-09-16,P004,99.97,139.6
2021-09-17,P004,100.97,165.95
2021-09-18,P004,118.6,167.31
2021-09-19,P004,111.18,178.08
2021-09-20,P004,118.07,166.74
2021-09-21,P004,95.71,146.3
2021-09-22,P004,100.55,160.0
2021-09-23,P004,97.25,159.18
2021-09-24,P004,101.87,165.56
2021-09-25,P004,113.87,168.97
2021-09-26,P004,109.81,171.1
2021-09-27,P004,91.3,154.75
2021-09-28,P004,81.95,139.95
2021-09-29,P004,103.63,158.2
2021-09-30,P004,104.92,146.47
2021-10-01,P004,115.13,177.12
2021-10-02,P004,109.97,166.39
2021-10-03,P004,103.88,155.74
2021-10-04,P004,104.81,173.59
2021-10-05,P004,100.48,142.2
2021-10-06,P004,90.07,162.51
2021-10-07,P004,107.59,163.36
2021-10-08,P004,117.43,176.6
2021-10-09,P004,113.16,165.21
2021-10-10,P004,111.82,151.14
2021-10-11,P004,99.84,154.44
2021-10-12,P004,110.0,169.35
2021-10-13,P004,96.91,159.67
2021-10-14,P004,96.33,150.35
2021-10-15,P004,107.28,141.35
2021-10-16,P004,107.2,147.79
2021-10-17,P004,113.22,189.74
2021-10-18,P004,99.44,144.52
2021-10-19,P004,107.76,178.03
2021-10-20,P004,96.38,143.04
2021-10-21,P004,105.6,159.77
2021-10-22,P004,103.79,166.04
2021-10-23,P004,110.54,158.34
2021-10-24,P004,105.74,177.66
2021-10-25,P004,113.35,170.11
2021-10-26,P004,96.72,157.32
2021-10-27,P004,94.84,148.17
2021-10-28,P004,99.44,162.03
2021-10-29,P004,106.54,178.33
2021-10-30,P004,101.97,156.65
2021-10-31,P004,112.5,185.8
2021-11-01,P004,114.47,164.35
2021-11-02,P004,100.63,164.27
2021-11-03,P004,97.37,158.26
2021-11-04,P004,101.39,146.7
2021-11-05,P004,106.07,164.21
2021-11-06,P004,107.06,163.13
2021-11-07,P004,114.73,162.2
2021-11-08,P004,116.75,176.33
2021-11-09,P004,97.71,155.17
2021-11-10,P004,97.61,152.89
2021-11-11,P004,93.29,148.6
2021-11-12,P004,113.66,168.76
2021-11-13,P004,113.9,166.22
2021-11-14,P004,111.08,168.48
2021-11-15,P004,112.6,162.16
2021-11-16,P004,98.08,180.65
2021-11-17,P004,94.97,136.87
2021-11-18,P004,94.15,144.3
2021-11-19,P004,102.97,153.91
2021-11-20,P004,123.98,200.38
2021-11-21,P004,113.19,155.99
2021-11-22,P004,116.27,176.53
2021-11-23,P004,101.72,160.21
2021-11-24,P004,107.19,166.52
2021-11-25,P004,98.24,166.6
2021-11-26,P004,111.11,179.27
2021-11-27,P004,117.67,169.16
2021-11-28,P004,133.09,191.03
2021-11-29,P004,118.81,156.17
2021-11-30,P004,104.76,161.75
2021-12-01,P004,108.34,156.4
2021-12-02,P004,118.84,172.97
2021-12-03,P004,102.72,141.87
2021-12-04,P004,113.94,173.99
2021-12-05,P004,119.37,158.4
2021-12-06,P004,114.2,171.68
2021-12-07,P004,108.01,151.75
2021-12-08,P004,98.11,145.61
2021-12-09,P004,116.15,183.7
2021-12-10,P004,105.7,167.58
2021-12-11,P004,119.54,187.03
2021-12-12,P004,128.82,200.42
2021-12-13,P004,118.29,166.56
2021-12-14,P004,105.91,176.9
2021-12-15,P004,99.63,140.98
2021-12-16,P004,108.15,171.61
2021-12-17,P004,111.51,162.57
2021-12-18,P004,123.8,170.49
2021-12-19,P004,115.97,178.11
2021-12-20,P004,125.19,190.64
2021-12-21,P004,114.33,179.48
2021-12-22,P004,110.72,168.87
2021-12-23,P004,120.04,177.36
2021-12-24,P004,115.29,176.56
2021-12-25,P004,120.09,179.12
2021-12-26,P004,122.97,184.38
2021-12-27,P004,121.04,179.08
2021-12-28,P004,114.98,179.41
2021-12-29,P004,106.49,146.21
2021-12-30,P004,101.15,155.84
2021-12-31,P004,116.45,158.61
2022-01-01,P004,128.5,187.27
2022-01-02,P004,128.98,201.4
2022-01-03,P004,131.3,182.56
2022-01-04,P004,129.16,186.44
2022-01-05,P004,117.93,181.5
2022-01-06,P004,123.49,158.81
2022-01-07,P004,126.32,177.1
2022-01-08,P004,138.5,198.15
2022-01-09,P004,141.16,168.19
2022-01-10,P004,131.7,177.94
2022-01-11,P004,123.56,190.57
2022-01-12,P004,114.03,180.06
2022-01-13,P004,116.83,176.57
2022-01-14,P004,121.57,186.39
2022-01-15,P004,133.84,192.0
2022-01-16,P004,127.6,189.16
2022-01-17,P004,126.71,179.56
2022-01-18,P004,107.05,164.21
2022-01-19,P004,127.45,177.13
2022-01-20,P004,117.59,186.23
2022-01-21,P004,128.16,199.38
2022-01-22,P004,140.69,210.49
2022-01-23,P004,135.54,187.46
2022-01-24,P004,138.33,184.79
2022-01-25,P004,115.52,184.29
2022-01-26,P004,133.28,194.72
2022-01-27,P004,127.21,186.49
2022-01-28,P004,128.44,178.11
2022-01-29,P004,142.24,202.49
2022-01-30,P004,128.46,173.61
2022-01-31,P004,129.65,191.99
2022-02-01,P004,133.34,203.13
2022-02-02,P004,109.38,181.69
2022-02-03,P004,125.72,188.81
2022-02-04,P004,132.04,174.22
2022-02-05,P004,147.15,205.12
2022-02-06,P004,127.6,205.0
2022-02-07,P004,142.65,189.97
2022-02-08,P004,122.92,178.32
2022-02-09,P004,119.48,189.61
2022-02-10,P004,116.59,178.76
2022-02-11,P004,123.86,204.66
2022-02-12,P004,139.27,187.94
2022-02-13,P004,131.93,178.03
2022-02-14,P004,138.92,207.16
2022-02-15,P004,123.76,167.8
2022-02-16,P004,116.33,170.36
2022-02-17,P004,122.17,177.52
2022-02-18,P004,133.81,200.17
2022-02-19,P004,136.56,198.71
2022-02-20,P004,,200.73
2022-02-21,P004,139.99,191.96
2022-02-22,P004,135.54,203.69
2022-02-23,P004,123.03,219.29
2022-02-24,P004,120.34,183.25
2022-02-25,P004,133.48,190.48
2022-02-26,P004,142.27,185.29
2022-02-27,P004,132.38,182.01
2022-02-28,P004,131.63,185.49
2022-03-01,P004,125.87,176.52
2022-03-02,P004,124.76,180.6
2022-03-03,P004,123.13,196.91
2022-03-04,P004,138.33,206.8
2022-03-05,P004,130.85,185.26
2022-03-06,P004,132.68,176.6
2022-03-07,P004,135.95,205.33
2022-03-08,P004,130.09,185.6
2022-03-09,P004,118.21,156.94
2022-03-10,P004,124.95,188.08
2022-03-11,P004,132.56,198.81
2022-03-12,P004,138.96,170.71
2022-03-13,P004,143.88,191.64
2022-03-14,P004,134.78,189.67
2022-03-15,P004,140.77,204.11
2022-03-16,P004,130.59,181.43
2022-03-17,P004,124.45,172.13
2022-03-18,P004,136.2,199.47
2022-03-19,P004,142.71,194.03
2022-03-20,P004,150.87,212.29
2022-03-21,P004,135.72,180.61
2022-03-22,P004,137.05,179.53
2022-03-23,P004,128.43,191.99
2022-03-24,P004,138.73,197.26
2022-03-25,P004,143.84,209.06
2022-03-26,P004,143.58,194.25
2022-03-27,P004,142.41,190.46
2022-03-28,P004,142.73,212.34
2022-03-29,P004,131.71,172.48
2022-03-30,P004,138.57,207.09
2022-03-31,P004,130.53,199.74
2022-04-01,P004,133.9,198.5
2022-04-02,P004,139.85,188.97
2022-04-03,P004,136.89,184.72
2022-04-04,P004,143.19,197.09
2022-04-05,P004,127.99,171.04
2022-04-06,P004,135.17,181.55
2022-04-07,P004,122.36,184.81
2022-04-08,P004,137.13,199.62
2022-04-09,P004,149.51,195.01
2022-04-10,P004,131.22,193.98
2022-04-11,P004,151.89,212.43
2022-04-12,P004,130.26,201.36
2022-04-13,P004,129.3,190.99
2022-04-14,P004,133.39,199.98
2022-04-15,P004,140.53,201.3
2022-04-16,P004,144.03,209.83
2022-04-17,P004,149.87,193.0
2022-04-18,P004,142.62,197.4
2022-04-19,P004,143.07,198.68
2022-04-20,P004,131.25,184.81
2022-04-21,P004,141.38,201.82
2022-04-22,P004,141.18,203.53
2022-04-23,P004,131.12,191.04
2022-04-24,P004,159.09,213.32
2022-04-25,P004,135.56,184.21
2022-04-26,P004,140.96,207.93
2022-04-27,P004,127.72,187.22
2022-04-28,P004,135.38,181.19
2022-04-29,P004,131.04,185.1
2022-04-30,P004,145.08,183.64
2022-05-01,P004,141.24,197.59
2022-05-02,P004,147.79,201.81
2022-05-03,P004,133.9,184.15
2022-05-04,P004,132.43,204.28
2022-05-05,P004,115.25,159.69
2022-05-06,P004,133.85,196.92
2022-05-07,P004,142.96,220.82
2022-05-08,P004,143.25,210.02
2022-05-09,P004,143.21,198.89
2022-05-10,P004,128.16,172.82
2022-05-11,P004,126.18,168.56
2022-05-12,P004,134.37,186.25
2022-05-13,P004,119.71,168.84
2022-05-14,P004,143.02,191.83
2022-05-15,P004,138.87,191.61
2022-05-16,P004,130.91,185.89
2022-05-17,P004,131.3,192.15
2022-05-18,P004,132.15,175.77
2022-05-19,P004,132.39,181.57
2022-05-20,P004,131.42,185.83
2022-05-21,P004,143.57,197.61
2022-05-22,P004,144.89,219.25
2022-05-23,P004,134.64,192.97
2022-05-24,P004,123.88,163.75
2022-05-25,P004,119.71,179.89
2022-05-26,P004,129.9,191.36
2022-05-27,P004,130.69,185.43
2022-05-28,P004,130.72,174.59
2022-05-29,P004,128.23,201.81
2022-05-30,P004,138.8,184.11
2022-05-31,P004,123.39,185.99
2022-06-01,P004,124.12,182.12
2022-06-02,P004,130.91,192.92
2022-06-03,P004,121.66,194.73
2022-06-04,P004,135.28,196.9
2022-06-05,P004,135.86,186.27
2022-06-06,P004,134.62,201.68
2022-06-07,P004,132.61,182.3
2022-06-08,P004,112.65,170.29
2022-06-09,P004,125.37,168.44
2022-06-10,P004,134.17,179.84
2022-06-11,P004,132.89,189.41
2022-06-12,P004,134.5,194.18
2022-06-13,P004,133.28,172.26
2022-06-14,P004,125.67,186.64
2022-06-15,P004,122.53,170.34
2022-06-16,P004,123.72,192.51
2022-06-17,P004,120.48,172.96
2022-06-18,P004,138.33,183.09
2022-06-19,P004,140.7,197.45
2022-06-20,P004,130.25,177.08
2022-06-21,P004,112.98,181.67
2022-06-22,P004,116.69,172.7
2022-06-23,P004,119.85,174.33
2022-06-24,P004,117.83,179.75
2022-06-25,P004,128.55,174.5
2022-06-26,P004,123.56,166.67
2022-06-27,P004,131.09,191.17
2022-06-28,P004,121.25,166.26
2022-06-29,P004,105.81,150.81
2022-06-30,P004,119.09,183.46
2022-07-01,P004,122.66,183.91
2022-07-02,P004,132.11,175.57
2022-07-03,P004,127.96,177.77
2022-07-04,P004,120.93,167.89
2022-07-05,P004,113.92,187.69
2022-07-06,P004,110.75,175.81
2022-07-07,P004,115.39,167.18
2022-07-08,P004,122.18,183.94
2022-07-09,P004,126.16,168.59
2022-07-10,P004,126.06,175.34
2022-07-11,P004,121.92,178.97
2022-07-12,P004,131.9,192.42
2022-07-13,P004,107.66,162.68
2022-07-14,P004,110.24,168.72
2022-07-15,P004,139.36,196.15
2022-07-16,P004,128.14,182.51
2022-07-17,P004,118.65,171.68
2022-07-18,P004,127.42,179.16
2022-07-19,P004,109.73,168.04
2022-07-20,P004,116.08,176.19
2022-07-21,P004,110.67,168.65
2022-07-22,P004,115.32,159.54
2022-07-23,P004,133.64,179.65
2022-07-24,P004,128.7,188.69
2022-07-25,P004,126.59,197.3
2022-07-26,P004,116.19,173.72
2022-07-27,P004,106.37,158.25
2022-07-28,P004,114.02,172.27
2022-07-29,P004,123.65,168.28
2022-07-30,P004,123.24,192.33
2022-07-31,P004,134.57,192.44
2022-08-01,P004,124.32,173.63
2022-08-02,P004,113.34,167.67
2022-08-03,P004,109.04,159.77
2022-08-04,P004,109.69,178.81
2022-08-05,P004,107.41,161.39
2022-08-06,P004,120.43,177.99
2022-08-07,P004,123.64,185.38
2022-08-08,P004,115.3,163.89
2022-08-09,P004,112.68,170.62
2022-08-10,P004,106.27,165.01
2022-08-11,P004,112.14,152.6
2022-08-12,P004,117.54,176.07
2022-08-13,P004,120.64,176.18
2022-08-14,P004,112.8,170.1
2022-08-15,P004,127.24,183.6
2022-08-16,P004,108.53,167.12
2022-08-17,P004,104.4,173.77
2022-08-18,P004,104.2,148.41
2022-08-19,P004,109.42,162.0
2022-08-20,P004,127.71,190.37
2022-08-21,P004,128.15,188.95
2022-08-22,P004,118.01,178.61
2022-08-23,P004,107.61,191.14
2022-08-24,P004,107.49,169.63
2022-08-25,P004,105.62,172.93
2022-08-26,P004,110.15,163.08
